CustomIntervall;; linecount Zugang Europaviertel; linecount Bahnsteig01; linecount Bahnsteig02; linecount Bahnsteig03; linecount Bahnsteig04; linecount Bahnsteig05; linecount Bahnsteig06; linecount Bahnsteig07; linecount Bahnsteig08; Querbahnsteig; STG_QB04_Steg01; STG_Bonatz10_Steg01; STG_QB12_Steg02; STG_Bonatz13_Steg02; STG_Bonatz04; linecount Zugang Infoturm Stuttgart; linecount Zugang Schlossgarten; (AB) linecount Zugang Schlossgarten+ITS;Bahnsteige Gesamt angepasst;Steg 02 Gesamt
08.09.2023 10:00;;2273;2232;1275;1445;1264;1700;0;1463;1648;11027;0;0;0;0;2688;118;336;0;;
08.09.2023 11:00;;2429;2518;1486;1574;1359;1231;0;998;1705;10871;0;0;0;0;3136;79;372;0;;
08.09.2023 12:00;;2738;2627;1856;1388;1425;1182;0;1324;1607;11409;0;0;0;0;3421;87;429;0;;
08.09.2023 13:00;;3130;3401;2250;1854;1444;1303;0;1852;2364;14468;0;0;0;0;4232;93;533;0;;
08.09.2023 14:00;;3523;3262;2262;1321;1514;2115;0;1639;2517;14630;0;0;0;0;4451;105;458;0;;
08.09.2023 15:00;;3852;3860;2750;1477;1442;2382;0;2875;3524;18310;0;0;0;0;5355;142;591;0;;
08.09.2023 16:00;;4102;3859;2727;2717;1623;2128;0;2283;2647;17984;0;0;0;0;5562;111;634;0;;
08.09.2023 17:00;;3999;3564;3124;1558;2118;2219;0;1051;3219;16853;0;0;0;0;5744;70;646;0;;
08.09.2023 18:00;;3928;3804;2744;2435;888;1810;0;1722;2455;15858;0;0;0;0;5131;106;589;0;;
08.09.2023 19:00;;3422;3243;2423;1869;643;1398;0;2645;2545;14766;0;0;0;0;4604;34;543;0;;
08.09.2023 20:00;;2766;2671;1999;1092;950;1650;0;1710;1394;11466;0;0;0;0;3582;10;328;0;;
08.09.2023 21:00;;2540;1965;1589;1598;1022;731;0;1933;2087;10925;0;0;0;0;3220;8;305;0;;
08.09.2023 22:00;;1848;1607;1356;665;480;713;0;844;1087;6752;0;0;0;0;2470;14;205;0;;
08.09.2023 23:00;;1469;1462;1070;584;217;604;0;582;832;5351;0;0;0;0;2176;5;160;0;;
09.09.2023 00:00;;1416;1347;1111;968;453;338;0;230;504;4951;0;0;0;0;1994;1;135;0;;
09.09.2023 01:00;;740;687;741;165;218;133;0;50;201;2195;0;0;0;0;1077;2;52;0;;
09.09.2023 02:00;;576;493;713;100;177;174;0;27;131;1815;0;0;0;0;665;0;27;0;;
09.09.2023 03:00;;444;448;543;53;188;36;0;157;356;1781;0;0;0;0;905;0;19;0;;
09.09.2023 04:00;;492;464;384;70;178;181;0;127;369;1773;0;0;0;0;560;0;24;0;;
09.09.2023 05:00;;650;389;268;165;417;347;0;305;71;1962;0;0;0;0;655;8;48;0;;
09.09.2023 06:00;;1071;603;504;390;819;519;0;454;364;3653;0;0;0;0;1066;9;65;0;;
09.09.2023 07:00;;1078;584;351;250;467;929;0;538;1002;4121;0;0;0;0;1319;9;91;0;;
09.09.2023 08:00;;1512;975;556;430;1129;1530;0;515;1527;6662;0;0;0;0;1879;16;151;0;;
09.09.2023 09:00;;1954;1157;1040;706;891;1063;0;764;1642;7263;0;0;0;0;2507;51;237;0;;
09.09.2023 10:00;;2490;1682;1089;1346;1348;1544;0;1084;1896;9989;0;0;0;0;3651;109;285;0;;
09.09.2023 11:00;;2462;1898;1251;767;1472;2081;0;1081;2135;10685;0;0;0;0;3638;130;323;0;;
09.09.2023 12:00;;2549;1631;908;1410;1595;1362;0;1724;1476;10106;0;0;0;0;4126;122;345;0;;
09.09.2023 13:00;;2338;1263;1363;1502;1377;1457;0;915;1899;9776;0;0;0;0;3998;188;323;0;;
09.09.2023 14:00;;2383;1425;1005;1784;1644;1032;0;1396;2178;10464;0;0;0;0;3961;138;380;0;;
09.09.2023 15:00;;2414;1620;1075;1016;845;1247;0;2176;1884;9863;0;0;0;0;3909;84;353;0;;
09.09.2023 16:00;;2596;1381;1446;1018;899;1764;0;1137;1816;9461;0;0;0;0;4397;92;400;0;;
09.09.2023 17:00;;2711;1844;1316;1317;725;1443;0;1549;2355;10549;0;0;0;0;4425;99;413;0;;
09.09.2023 18:00;;2348;1588;1114;2232;1387;1218;0;1195;2330;11064;0;0;0;0;4351;39;361;0;;
09.09.2023 19:00;;2194;1386;1105;1613;915;1014;0;1635;2202;9870;0;0;0;0;3932;20;328;0;;
09.09.2023 20:00;;1994;1302;928;975;1393;859;0;1845;1941;9243;0;0;0;0;3443;15;291;0;;
09.09.2023 21:00;;1611;739;1217;1239;857;1084;0;1403;1228;7767;0;0;0;0;2573;15;219;0;;
09.09.2023 22:00;;1162;352;272;358;814;921;0;1003;1192;4912;0;0;0;0;2268;6;155;0;;
09.09.2023 23:00;;829;368;370;96;572;536;0;811;435;3188;0;0;0;0;1494;0;89;0;;
10.09.2023 00:00;;735;204;62;59;472;546;0;215;724;2282;0;0;0;0;1298;2;104;0;;
10.09.2023 01:00;;285;110;48;136;99;84;0;107;172;756;0;0;0;0;408;2;45;0;;
10.09.2023 02:00;;247;130;43;35;148;145;0;228;134;863;0;0;0;0;348;2;13;0;;
10.09.2023 03:00;;278;108;31;25;149;54;0;197;484;1048;0;0;0;0;597;4;21;0;;
10.09.2023 04:00;;250;71;42;49;173;144;0;144;297;920;0;0;0;0;361;4;36;0;;
10.09.2023 05:00;;472;186;133;161;329;285;0;307;91;1492;0;0;0;0;559;0;34;0;;
10.09.2023 06:00;;541;277;54;105;570;442;0;316;200;1964;0;0;0;0;548;6;42;0;;
10.09.2023 07:00;;715;413;151;226;470;642;0;376;672;2950;0;0;0;0;767;10;53;0;;
10.09.2023 08:00;;951;609;328;332;701;485;0;419;901;3775;0;0;0;0;1133;23;103;0;;
10.09.2023 09:00;;1355;1100;606;889;538;1047;0;315;1331;5826;0;0;0;0;1633;59;170;0;;
10.09.2023 10:00;;1917;1438;1075;795;756;1328;0;693;1853;7938;0;0;0;0;2311;108;254;0;;
10.09.2023 11:00;;1755;1430;597;710;705;1709;0;1183;1755;8089;0;0;0;0;2610;154;333;0;;
10.09.2023 12:00;;1751;1478;361;827;1286;1274;0;1020;1092;7338;0;0;0;0;2622;126;362;0;;
10.09.2023 13:00;;1911;1486;1081;935;1360;1451;0;1159;2188;9660;0;0;0;0;3276;172;371;0;;
10.09.2023 14:00;;2174;1801;1270;1449;2064;1184;0;1694;3028;12490;0;0;0;0;3631;197;452;0;;
10.09.2023 15:00;;2723;2003;1493;1006;717;2415;0;3121;2828;13583;0;0;0;0;3888;106;518;0;;
10.09.2023 16:00;;2363;1692;2144;1661;633;1862;0;1233;1597;10822;0;0;0;0;3308;28;506;0;;
10.09.2023 17:00;;2271;1796;1663;1658;789;2046;0;1621;2907;12480;0;0;0;0;3689;105;495;0;;
10.09.2023 18:00;;2166;1727;784;1290;1481;1017;0;1043;2504;9846;0;0;0;0;3306;31;384;0;;
10.09.2023 19:00;;2225;1424;971;1540;1585;1936;0;2537;2800;12793;0;0;0;0;3289;22;377;0;;
10.09.2023 20:00;;1539;1113;516;739;1324;850;0;1564;957;7063;0;0;0;0;1990;4;278;0;;
10.09.2023 21:00;;1721;936;1058;698;577;822;0;1614;1855;7560;0;0;0;0;2457;2;259;0;;
10.09.2023 22:00;;1128;351;130;689;697;592;0;1081;1169;4709;0;0;0;0;1547;5;133;0;;
10.09.2023 23:00;;447;111;191;247;240;516;0;235;145;1685;0;0;0;0;534;8;62;0;;
11.09.2023 00:00;;277;71;82;218;49;205;0;36;49;710;0;0;0;0;253;0;31;0;;
11.09.2023 01:00;;113;53;23;21;43;78;0;15;27;260;0;0;0;0;69;2;5;0;;
11.09.2023 02:00;;313;164;10;41;100;135;0;15;498;963;0;0;0;0;293;0;18;0;;
11.09.2023 03:00;;118;62;14;15;20;25;0;36;114;286;0;0;0;0;55;0;10;0;;
11.09.2023 04:00;;190;52;50;39;41;117;0;40;87;426;0;0;0;0;107;0;9;0;;
11.09.2023 05:00;;587;264;270;365;228;383;0;291;351;2152;0;0;0;0;524;4;70;0;;
11.09.2023 06:00;;1500;815;495;532;892;563;0;872;533;4702;0;0;0;0;1607;16;224;0;;
11.09.2023 07:00;;2587;1002;546;1310;1328;1013;0;1032;1569;7800;0;0;0;0;2702;18;452;0;;
11.09.2023 08:00;;2460;1241;799;1051;702;1655;0;1291;1587;8326;0;0;0;0;2747;21;455;0;;
11.09.2023 09:00;;1574;901;489;1024;367;1134;0;830;1738;6483;0;0;0;0;2225;24;263;0;;
11.09.2023 10:00;;1770;1223;738;593;1668;1588;0;398;1671;7879;0;0;0;0;2212;77;206;0;;
11.09.2023 11:00;;1545;1105;603;1439;320;740;0;687;1605;6499;0;0;0;0;2343;75;215;0;;
11.09.2023 12:00;;1831;1224;523;1237;1175;1342;0;932;1131;7564;0;0;0;0;2578;101;365;0;;
11.09.2023 13:00;;1572;1071;746;878;683;764;0;509;1282;5933;0;0;0;0;2340;102;238;0;;
11.09.2023 14:00;;1901;1286;661;922;1019;1349;0;789;1609;7635;0;0;0;0;2730;71;300;0;;
11.09.2023 15:00;;1932;1067;887;919;575;1212;0;1498;1551;7709;0;0;0;0;2853;48;284;0;;
11.09.2023 16:00;;2413;1116;1228;496;960;1154;0;1467;1676;8097;0;0;0;0;3063;67;406;0;;
11.09.2023 17:00;;2724;1349;847;1040;1669;1668;0;1434;2481;10488;0;0;0;0;3523;75;522;0;;
11.09.2023 18:00;;1802;986;937;816;712;1388;0;1282;1753;7874;0;0;0;0;2614;49;338;0;;
11.09.2023 19:00;;1493;814;452;411;811;914;0;1428;1467;6297;0;0;0;0;2320;19;280;0;;
11.09.2023 20:00;;1136;575;472;384;832;576;0;830;921;4590;0;0;0;0;1591;0;240;0;;
11.09.2023 21:00;;938;406;518;299;475;508;0;1146;804;4156;0;0;0;0;1308;4;191;0;;
11.09.2023 22:00;;659;369;318;608;701;303;0;633;661;3593;0;0;0;0;958;4;110;0;;
11.09.2023 23:00;;615;364;306;539;317;216;0;311;496;2549;0;0;0;0;627;6;79;0;;
12.09.2023 00:00;;295;162;193;177;75;138;0;170;273;1188;0;0;0;0;318;4;55;0;;
12.09.2023 01:00;;156;93;42;63;42;73;0;85;162;560;0;0;0;0;148;1;16;0;;
12.09.2023 02:00;;58;50;16;16;33;92;0;18;56;281;0;0;0;0;45;2;8;0;;
12.09.2023 03:00;;54;41;11;10;7;80;0;28;44;221;0;0;0;0;55;2;6;0;;
12.09.2023 04:00;;167;38;91;50;50;143;0;87;146;605;0;0;0;0;150;1;23;0;;
12.09.2023 05:00;;463;158;176;279;112;369;0;275;245;1614;0;0;0;0;537;3;63;0;;
12.09.2023 06:00;;1460;701;313;608;1085;615;0;484;899;4705;0;0;0;0;1642;2;262;0;;
12.09.2023 07:00;;2348;854;240;1037;787;1267;0;1438;1576;7199;0;0;0;0;2782;4;466;0;;
12.09.2023 08:00;;2484;971;626;1280;600;1550;0;940;1534;7501;0;0;0;0;2596;16;431;0;;
12.09.2023 09:00;;1583;867;590;786;506;1214;0;843;1587;6393;0;0;0;0;2383;40;261;0;;
12.09.2023 10:00;;1587;972;776;918;655;1283;0;552;1363;6519;0;0;0;0;2069;76;164;0;;
12.09.2023 11:00;;1164;732;272;624;688;906;0;704;1304;5230;0;0;0;0;1962;53;255;0;;
12.09.2023 12:00;;1419;936;253;723;936;1045;0;916;1127;5936;0;0;0;0;2139;53;312;0;;
12.09.2023 13:00;;1350;817;423;914;754;632;0;799;899;5238;0;0;0;0;2132;42;243;0;;
12.09.2023 14:00;;1864;1070;820;835;1071;1557;0;941;1486;7780;0;0;0;0;2528;41;277;0;;
12.09.2023 15:00;;1817;941;632;485;730;1298;0;1469;1840;7395;0;0;0;0;2807;55;286;0;;
12.09.2023 16:00;;2628;941;1530;754;883;1509;0;1775;2264;9656;0;0;0;0;3645;82;460;0;;
12.09.2023 17:00;;2415;1264;964;962;935;1657;0;1188;2430;9400;0;0;0;0;3478;72;503;0;;
12.09.2023 18:00;;2100;973;584;1259;1602;1688;0;1005;1812;8923;0;0;0;0;2844;58;404;0;;
12.09.2023 19:00;;1241;593;477;472;1092;727;0;905;1502;5768;0;0;0;0;1913;21;288;0;;
12.09.2023 20:00;;1214;530;360;644;1018;593;0;922;1139;5206;0;0;0;0;1682;25;220;0;;
12.09.2023 21:00;;905;293;354;304;349;474;0;744;1279;3797;0;0;0;0;1396;6;179;0;;
12.09.2023 22:00;;454;131;64;177;350;287;0;311;471;1791;0;0;0;0;679;0;90;0;;
12.09.2023 23:00;;488;130;47;214;283;469;0;245;254;1642;0;0;0;0;464;0;68;0;;
13.09.2023 00:00;;238;109;69;23;96;186;0;76;34;593;0;0;0;0;231;2;22;0;;
13.09.2023 01:00;;172;146;13;17;27;250;0;22;35;510;0;0;0;0;146;0;15;0;;
13.09.2023 02:00;;112;108;9;31;41;105;0;8;124;426;0;0;0;0;73;4;6;0;;
13.09.2023 03:00;;88;61;26;42;28;78;0;11;87;333;0;0;0;0;93;2;11;0;;
13.09.2023 04:00;;171;50;57;64;34;181;0;68;136;590;0;0;0;0;114;1;24;0;;
13.09.2023 05:00;;495;274;167;304;138;404;0;277;178;1742;0;0;0;0;424;7;57;0;;
13.09.2023 06:00;;1388;607;333;411;1034;569;0;852;500;4306;0;0;0;0;1513;4;254;0;;
13.09.2023 07:00;;2468;786;629;1056;686;1263;0;881;1720;7021;0;0;0;0;2665;8;438;0;;
13.09.2023 08:00;;2310;881;634;1022;448;1525;0;1058;1082;6650;0;0;0;0;2557;98;385;0;;
13.09.2023 09:00;;1603;768;465;1060;225;1134;0;674;1660;5986;0;0;0;0;2000;53;216;0;;
13.09.2023 10:00;;1745;1152;925;793;597;1330;0;453;1520;6770;0;0;0;0;1977;84;227;0;;
13.09.2023 11:00;;1247;869;178;668;724;1232;0;634;1215;5520;0;0;0;0;1798;130;215;0;;
13.09.2023 12:00;;1714;1015;280;1204;1099;1097;0;826;1029;6550;0;0;0;0;2373;109;273;0;;
13.09.2023 13:00;;1481;834;227;823;662;1035;0;839;1118;5538;0;0;0;0;2062;78;207;0;;
13.09.2023 14:00;;1994;1252;771;969;1000;1599;0;929;1662;8182;0;0;0;0;2524;72;266;0;;
13.09.2023 15:00;;2019;1065;1213;1401;671;1958;0;1290;1837;9435;0;0;0;0;2995;106;335;0;;
13.09.2023 16:00;;2602;1128;1100;1045;748;1621;0;1414;1740;8796;0;0;0;0;3343;99;479;0;;
13.09.2023 17:00;;2716;1300;1087;1581;583;1682;0;1507;2389;10129;0;0;0;0;3572;123;517;0;;
13.09.2023 18:00;;2051;957;1533;700;1019;1370;0;1332;2213;9124;0;0;0;0;2925;136;410;0;;
13.09.2023 19:00;;1741;942;921;1370;1432;1581;0;1774;1627;9647;0;0;0;0;2471;54;311;0;;
13.09.2023 20:00;;1163;657;304;590;906;815;0;1265;1545;6082;0;0;0;0;1834;55;239;0;;
13.09.2023 21:00;;1081;688;651;819;722;598;0;1378;977;5833;0;0;0;0;1245;32;146;0;;
13.09.2023 22:00;;788;410;521;412;1348;417;0;791;922;4821;0;0;0;0;915;6;100;0;;
13.09.2023 23:00;;564;314;82;391;524;505;0;516;428;2760;0;0;0;0;733;2;70;0;;
14.09.2023 00:00;;162;72;17;11;86;134;0;96;168;584;0;0;0;0;252;0;30;0;;
14.09.2023 01:00;;121;71;12;14;30;66;0;24;37;254;0;0;0;0;69;2;6;0;;
14.09.2023 02:00;;58;25;0;5;64;82;0;11;49;236;0;0;0;0;59;0;5;0;;
14.09.2023 03:00;;72;43;7;6;3;23;0;8;69;159;0;0;0;0;63;4;9;0;;
14.09.2023 04:00;;213;52;55;55;66;138;0;36;136;538;0;0;0;0;157;3;17;0;;
14.09.2023 05:00;;489;162;181;275;105;349;0;249;264;1585;0;0;0;0;474;3;47;0;;
14.09.2023 06:00;;1467;619;407;559;1138;653;0;611;806;4793;0;0;0;0;1666;4;252;0;;
14.09.2023 07:00;;2436;834;644;1138;717;1325;0;1102;1155;6915;0;0;0;0;2599;4;435;0;;
14.09.2023 08:00;;2397;1176;570;1100;532;1441;0;976;1206;7001;0;0;0;0;2203;29;366;0;;
14.09.2023 09:00;;1798;993;644;956;406;1431;0;689;1760;6879;0;0;0;0;2346;54;325;0;;
14.09.2023 10:00;;1764;1135;695;952;750;1523;0;513;1537;7105;0;0;0;0;2059;97;215;0;;
14.09.2023 11:00;;1387;872;382;498;818;1194;0;635;1690;6089;0;0;0;0;2076;82;284;0;;
14.09.2023 12:00;;1753;1040;642;1250;1084;1203;0;1065;1030;7314;0;0;0;0;2323;82;309;0;;
14.09.2023 13:00;;1778;1021;762;1095;606;1042;0;1134;1656;7316;0;0;0;0;2514;38;265;0;;
14.09.2023 14:00;;1964;1266;696;630;1102;1332;0;1159;1595;7780;0;0;0;0;2787;79;300;0;;
14.09.2023 15:00;;2407;1414;942;643;1103;2451;0;2106;2306;10965;0;0;0;0;3385;75;370;0;;
14.09.2023 16:00;;3132;1452;1766;1727;1039;1749;0;1641;2484;11858;0;0;0;0;4139;75;586;0;;
14.09.2023 17:00;;2749;1429;1213;1315;1103;1701;0;1428;2759;10948;0;0;0;0;4020;173;559;0;;
14.09.2023 18:00;;2291;1263;1108;1288;1082;1604;0;980;2160;9485;0;0;0;0;3413;87;455;0;;
14.09.2023 19:00;;1689;980;428;234;1121;1394;0;1118;1862;7137;0;0;0;0;2576;40;358;0;;
14.09.2023 20:00;;1272;631;484;516;1030;995;0;1023;841;5520;0;0;0;0;1740;31;237;0;;
14.09.2023 21:00;;1395;762;1123;878;648;648;0;1167;1362;6588;0;0;0;0;1770;17;214;0;;
14.09.2023 22:00;;727;265;88;253;519;431;0;409;774;2739;0;0;0;0;1110;9;116;0;;
14.09.2023 23:00;;519;211;69;399;256;161;0;404;543;2043;0;0;0;0;755;4;85;0;;
15.09.2023 00:00;;318;196;65;130;38;63;0;115;252;859;0;0;0;0;332;0;33;0;;
15.09.2023 01:00;;128;72;37;62;3;6;0;15;18;213;0;0;0;0;81;2;17;0;;
15.09.2023 02:00;;91;69;82;108;23;27;0;8;36;353;0;0;0;0;48;0;1;0;;
15.09.2023 03:00;;63;32;18;22;6;18;0;17;93;206;0;0;0;0;76;0;9;0;;
15.09.2023 04:00;;207;46;60;70;12;85;0;34;202;509;0;0;0;0;174;3;11;0;;
15.09.2023 05:00;;456;203;213;303;133;328;0;189;152;1521;0;0;0;0;501;25;52;0;;
15.09.2023 06:00;;1361;774;406;499;1224;624;0;684;475;4686;0;0;0;0;1297;2;174;0;;
15.09.2023 07:00;;2031;986;722;1001;1167;1639;0;1049;1556;8120;0;0;0;0;2355;14;396;0;;
15.09.2023 08:00;;2103;1236;741;949;885;1255;0;857;1127;7050;0;0;0;0;2408;41;284;0;;
15.09.2023 09:00;;1832;1166;792;718;610;1603;0;850;1839;7578;0;0;0;0;2286;90;236;0;;
15.09.2023 10:00;;1759;1464;616;1318;1291;1308;0;402;1743;8142;0;0;0;0;2142;103;266;0;;
15.09.2023 11:00;;1808;1352;831;1368;1198;1074;0;756;1746;8325;0;0;0;0;2598;84;289;0;;
15.09.2023 12:00;;2068;1294;648;1349;1673;1841;0;1421;1455;9681;0;0;0;0;3179;79;449;0;;
15.09.2023 13:00;;2382;1257;990;1445;2399;1836;0;1372;2157;11456;0;0;0;0;3913;73;383;0;;
15.09.2023 14:00;;2838;1579;1645;1570;1597;2291;0;1624;2657;12963;0;0;0;0;4487;100;444;0;;
15.09.2023 15:00;;2730;1468;923;2077;821;1971;0;2297;2354;11911;0;0;0;0;4152;64;447;0;;
15.09.2023 16:00;;2889;1587;2369;1162;1422;1871;0;1608;2385;12404;0;0;0;0;4088;103;482;0;;
15.09.2023 17:00;;2978;2024;1866;1413;1451;1808;0;1907;3251;13720;0;0;0;0;4414;114;517;0;;
15.09.2023 18:00;;2095;1468;640;922;1370;2091;0;784;1911;9186;0;0;0;0;3307;76;472;0;;
15.09.2023 19:00;;2579;1470;1851;1227;1651;1700;0;1339;2015;11253;0;0;0;0;3515;46;473;0;;
15.09.2023 20:00;;1441;944;577;363;1630;845;0;1312;954;6625;0;0;0;0;2148;4;247;0;;
15.09.2023 21:00;;1820;729;845;946;545;721;0;1682;1592;7060;0;0;0;0;2290;4;251;0;;
15.09.2023 22:00;;1033;385;133;189;653;506;0;853;901;3620;0;0;0;0;1505;6;111;0;;
15.09.2023 23:00;;818;273;101;152;456;476;0;413;795;2666;0;0;0;0;1293;8;141;0;;
16.09.2023 00:00;;503;155;114;241;356;355;0;322;197;1740;0;0;0;0;716;2;72;0;;
16.09.2023 01:00;;237;99;21;19;62;176;0;76;199;652;0;0;0;0;322;2;31;0;;
16.09.2023 02:00;;142;58;8;13;77;99;0;39;125;419;0;0;0;0;173;2;11;0;;
16.09.2023 03:00;;160;64;13;17;87;91;0;65;207;544;0;0;0;0;277;0;23;0;;
16.09.2023 04:00;;305;135;21;30;113;236;0;147;229;911;0;0;0;0;344;5;31;0;;
16.09.2023 05:00;;552;308;140;168;523;348;0;327;89;1903;0;0;0;0;555;9;36;0;;
16.09.2023 06:00;;855;524;454;353;874;787;0;368;340;3700;0;0;0;0;1069;4;76;0;;
16.09.2023 07:00;;1141;543;413;678;282;1109;0;422;1285;4732;0;0;0;0;1556;12;105;0;;
16.09.2023 08:00;;1553;978;339;985;550;1465;0;498;1406;6221;0;0;0;0;1900;36;159;0;;
16.09.2023 09:00;;1851;1254;1010;1024;280;1488;0;486;2472;8014;0;0;0;0;2830;149;291;0;;
16.09.2023 10:00;;2308;1516;1095;1382;872;1916;0;1014;1754;9549;0;0;0;0;3535;149;290;0;;
16.09.2023 11:00;;2286;1287;477;1127;1529;1397;0;1045;2330;9192;0;0;0;0;3777;173;330;0;;
16.09.2023 12:00;;2116;1317;567;1472;1514;958;0;1359;1200;8387;0;0;0;0;3634;162;340;0;;
16.09.2023 13:00;;2337;1684;451;1696;730;970;0;1593;1642;8766;0;0;0;0;3534;153;399;0;;
16.09.2023 14:00;;2220;1324;1023;914;1023;1283;0;1070;2042;8679;0;0;0;0;3629;184;361;0;;
16.09.2023 15:00;;2495;1311;761;1708;673;1726;0;1723;1730;9632;0;0;0;0;4435;81;432;0;;
16.09.2023 16:00;;2458;1301;1449;1041;1104;1377;0;2071;1790;10133;0;0;0;0;4457;105;364;0;;
16.09.2023 17:00;;2369;1508;450;1414;975;1437;0;1373;2710;9867;0;0;0;0;4273;111;400;0;;
16.09.2023 18:00;;2218;1117;744;1457;965;1193;0;1128;1954;8558;0;0;0;0;3824;46;315;0;;
16.09.2023 19:00;;1865;922;778;409;1011;803;0;1633;1867;7423;0;0;0;0;3371;12;283;0;;
16.09.2023 20:00;;1816;889;689;727;1342;541;0;1828;1624;7640;0;0;0;0;3302;16;210;0;;
16.09.2023 21:00;;1171;538;699;600;601;645;0;1338;1324;5745;0;0;0;0;2437;0;164;0;;
16.09.2023 22:00;;907;294;199;299;696;617;0;922;1099;4126;0;0;0;0;2189;0;130;0;;
16.09.2023 23:00;;755;278;464;60;649;363;0;393;624;2831;0;0;0;0;1507;0;133;0;;
17.09.2023 00:00;;534;203;29;177;403;481;0;257;191;1741;0;0;0;0;884;0;57;0;;
17.09.2023 01:00;;377;135;39;274;266;235;0;165;199;1313;0;0;0;0;626;0;61;0;;
17.09.2023 02:00;;282;122;14;37;296;203;0;153;149;974;0;0;0;0;451;0;47;0;;
17.09.2023 03:00;;194;87;28;37;151;30;0;151;194;678;0;0;0;0;407;5;12;0;;
17.09.2023 04:00;;307;85;29;23;215;154;0;317;360;1183;0;0;0;0;453;3;25;0;;
17.09.2023 05:00;;469;197;46;135;385;403;0;409;101;1676;0;0;0;0;586;5;35;0;;
17.09.2023 06:00;;543;331;215;111;754;567;0;313;242;2533;0;0;0;0;756;3;32;0;;
17.09.2023 07:00;;752;460;223;230;354;699;0;311;836;3113;0;0;0;0;1066;22;84;0;;
17.09.2023 08:00;;1146;939;376;650;699;657;0;362;918;4601;0;0;0;0;1436;49;120;0;;
17.09.2023 09:00;;1465;1018;603;833;352;1065;0;764;1364;5999;0;0;0;0;1887;79;124;0;;
17.09.2023 10:00;;1835;1181;721;818;913;1606;0;746;1695;7680;0;0;0;0;2428;132;219;0;;
17.09.2023 11:00;;1629;1118;423;678;830;1299;0;524;1782;6654;0;0;0;0;2613;166;295;0;;
17.09.2023 12:00;;1944;1259;373;1244;1055;1466;0;1276;1580;8253;0;0;0;0;2887;169;365;0;;
17.09.2023 13:00;;1971;1172;1088;1085;900;1044;0;1136;1670;8095;0;0;0;0;3036;181;383;0;;
17.09.2023 14:00;;2139;1315;1088;1095;1181;1570;0;1358;1998;9605;0;0;0;0;3442;190;476;0;;
17.09.2023 15:00;;2083;1535;815;1365;745;1734;0;2022;1588;9804;0;0;0;0;3469;171;436;0;;
17.09.2023 16:00;;2226;1260;1665;689;621;1822;0;1426;1563;9046;0;0;0;0;3528;151;479;0;;
17.09.2023 17:00;;2128;1476;940;1503;778;1168;0;1477;2685;10027;0;0;0;0;3426;138;460;0;;
17.09.2023 18:00;;2345;1509;855;1636;977;1963;0;1209;2419;10568;0;0;0;0;3649;56;452;0;;
17.09.2023 19:00;;1744;1232;865;361;1141;1287;0;1862;1563;8311;0;0;0;0;2664;34;373;0;;
17.09.2023 20:00;;1684;967;926;769;1037;843;0;1307;1638;7487;0;0;0;0;2514;16;307;0;;
17.09.2023 21:00;;1423;875;1115;1324;437;370;0;1704;750;6575;0;0;0;0;1862;0;198;0;;
17.09.2023 22:00;;922;345;564;521;661;456;0;813;617;3977;0;0;0;0;1280;6;125;0;;
17.09.2023 23:00;;736;233;238;333;259;154;0;296;987;2500;0;0;0;0;936;2;106;0;;
18.09.2023 00:00;;303;80;121;18;73;260;0;165;67;784;0;0;0;0;338;0;36;0;;
18.09.2023 01:00;;196;82;8;206;0;68;0;37;24;425;0;0;0;0;98;0;20;0;;
18.09.2023 02:00;;101;61;6;14;4;101;0;9;15;210;0;0;0;0;57;0;3;0;;
18.09.2023 03:00;;54;35;12;5;9;13;0;17;88;179;0;0;0;0;57;2;19;0;;
18.09.2023 04:00;;193;66;69;75;59;145;0;74;190;678;0;0;0;0;196;1;19;0;;
18.09.2023 05:00;;531;153;312;339;173;418;0;241;208;1844;0;0;0;0;512;3;59;0;;
18.09.2023 06:00;;1474;533;574;608;1070;822;0;735;715;5057;0;0;0;0;1788;2;235;0;;
18.09.2023 07:00;;2547;983;960;1480;704;1200;0;761;1310;7398;0;0;0;0;2674;21;417;0;;
18.09.2023 08:00;;2513;1034;738;1169;778;1649;0;1201;1705;8274;0;0;0;0;2979;32;367;0;;
18.09.2023 09:00;;1711;1220;892;950;399;980;0;387;1544;6372;0;0;0;0;2384;52;237;0;;
18.09.2023 10:00;;1769;1177;783;738;538;2040;0;466;1693;7435;0;0;0;0;2411;48;188;0;;
18.09.2023 11:00;;1293;990;494;687;436;1255;0;485;1344;5691;0;0;0;0;2077;75;160;0;;
18.09.2023 12:00;;1513;1101;198;1131;1155;1108;0;1302;958;6953;0;0;0;0;2213;73;267;0;;
18.09.2023 13:00;;1640;1092;853;957;925;907;0;628;1330;6692;0;0;0;0;2333;55;231;0;;
18.09.2023 14:00;;1905;1216;621;942;1187;1386;0;845;2015;8212;0;0;0;0;2519;47;240;0;;
18.09.2023 15:00;;1842;1037;822;527;840;905;0;1338;1414;6883;0;0;0;0;2723;91;311;0;;
18.09.2023 16:00;;2410;1057;1187;1111;470;1190;0;1861;1451;8327;0;0;0;0;3057;69;388;0;;
18.09.2023 17:00;;2675;1654;1145;1142;1283;1019;0;1199;2283;9725;0;0;0;0;3372;113;516;0;;
18.09.2023 18:00;;2155;1290;745;1626;619;1244;0;548;1398;7470;0;0;0;0;2574;74;378;0;;
