date,hour,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco
2023-05-17,20,8.4,3.6,72.0,0.0,,70.0,4.3,8.0,1024.4,0.0,3.0
2023-05-17,21,8.0,3.6,74.0,0.0,,360.0,3.6,5.0,1024.5,0.0,3.0
2023-05-17,22,5.5,2.5,81.0,0.0,,320.0,3.6,9.0,1024.8,0.0,3.0
2023-05-17,23,4.6,1.8,82.0,0.0,,290.0,4.3,11.0,1024.8,0.0,3.0
2023-05-18,0,4.0,2.2,88.0,0.0,,290.0,6.8,11.0,1024.6,0.0,3.0
2023-05-18,1,4.1,2.1,87.0,0.0,,300.0,3.2,8.0,1024.4,0.0,3.0
2023-05-18,2,3.7,2.4,91.0,0.0,,310.0,1.4,4.0,1024.3,0.0,3.0
2023-05-18,3,3.9,2.7,92.0,0.0,,320.0,0.4,2.0,1023.9,0.0,2.0
2023-05-18,4,3.0,1.4,89.0,0.0,,320.0,2.2,5.0,1024.0,0.0,2.0
2023-05-18,5,5.5,2.3,80.0,0.0,,360.0,4.0,9.0,1023.9,45.0,2.0
2023-05-18,6,7.6,3.1,73.0,0.0,,20.0,9.7,23.0,1023.8,60.0,2.0
2023-05-18,7,8.8,2.8,66.0,0.0,,30.0,13.7,22.0,1023.7,60.0,2.0
2023-05-18,8,11.2,4.2,62.0,0.0,,30.0,12.2,22.0,1023.1,60.0,2.0
2023-05-18,9,13.2,4.6,56.0,0.0,,50.0,16.6,35.0,1022.5,59.0,2.0
2023-05-18,10,13.3,3.9,53.0,0.0,,40.0,18.7,37.0,1022.4,47.0,3.0
2023-05-18,11,14.7,3.5,47.0,0.0,,40.0,17.6,32.0,1021.7,33.0,3.0
2023-05-18,12,15.9,4.9,48.0,0.0,,30.0,19.1,35.0,1021.3,54.0,3.0
2023-05-18,13,16.1,3.8,44.0,0.0,,40.0,18.0,35.0,1021.0,43.0,3.0
2023-05-18,14,15.6,4.0,46.0,0.0,,50.0,18.7,31.0,1020.8,42.0,3.0
2023-05-18,15,15.9,4.3,46.0,0.0,,50.0,17.3,33.0,1020.4,16.0,3.0
2023-05-18,16,15.2,4.0,47.0,0.0,,60.0,19.8,33.0,1020.7,0.0,3.0
2023-05-18,17,14.9,4.6,50.0,0.0,,70.0,15.1,29.0,1020.7,0.0,3.0
2023-05-18,18,14.3,5.6,56.0,0.0,,70.0,7.9,15.0,1020.9,0.0,3.0
2023-05-18,19,13.5,5.9,60.0,0.0,,60.0,8.3,15.0,1021.2,0.0,3.0
2023-05-18,20,12.6,6.0,64.0,0.0,,60.0,11.5,17.0,1021.9,0.0,3.0
2023-05-18,21,12.3,5.9,65.0,0.0,,60.0,8.6,13.0,1022.2,0.0,3.0
2023-05-18,22,12.1,6.4,68.0,0.0,,60.0,6.1,13.0,1022.0,0.0,3.0
2023-05-18,23,12.0,5.8,66.0,0.0,,30.0,7.2,9.0,1021.8,0.0,3.0
2023-05-19,0,11.4,5.9,69.0,0.0,,10.0,10.1,16.0,1021.9,0.0,3.0
2023-05-19,1,10.5,5.9,73.0,0.0,,40.0,9.7,15.0,1021.8,0.0,3.0
2023-05-19,2,10.7,6.1,73.0,0.0,,40.0,11.2,18.0,1021.7,0.0,3.0
2023-05-19,3,10.5,5.7,72.0,0.0,,50.0,13.3,21.0,1021.6,0.0,3.0
2023-05-19,4,10.1,5.3,72.0,0.0,,30.0,12.6,18.0,1021.5,0.0,3.0
2023-05-19,5,10.0,5.4,73.0,0.0,,10.0,10.8,17.0,1021.7,0.0,3.0
2023-05-19,6,11.0,5.9,71.0,0.0,,350.0,12.6,21.0,1021.6,27.0,3.0
2023-05-19,7,11.8,6.1,68.0,0.0,,20.0,14.0,22.0,1021.4,47.0,3.0
2023-05-19,8,12.0,6.1,67.0,0.0,,40.0,16.6,26.0,1021.3,2.0,3.0
2023-05-19,9,12.4,6.0,65.0,0.0,,20.0,15.5,24.0,1020.9,0.0,3.0
2023-05-19,10,12.6,6.0,64.0,0.0,,20.0,17.3,26.0,1020.8,0.0,3.0
2023-05-19,11,12.9,6.0,63.0,0.0,,20.0,18.4,28.0,1020.6,0.0,3.0
2023-05-19,12,13.1,6.2,63.0,0.0,,40.0,16.2,28.0,1020.6,0.0,3.0
2023-05-19,13,13.0,6.8,66.0,0.0,,60.0,16.9,26.0,1020.6,0.0,3.0
2023-05-19,14,13.7,7.0,64.0,0.0,,50.0,14.0,24.0,1020.2,0.0,3.0
2023-05-19,15,13.8,7.1,64.0,0.0,,40.0,11.9,17.0,1019.9,0.0,3.0
2023-05-19,16,13.8,6.9,63.0,0.0,,30.0,12.6,21.0,1019.5,0.0,4.0
2023-05-19,17,14.3,7.3,63.0,0.0,,30.0,11.2,18.0,1019.0,0.0,4.0
2023-05-19,18,14.2,6.8,61.0,0.0,,360.0,7.9,15.0,1018.8,45.0,4.0
2023-05-19,19,12.9,7.1,68.0,0.0,,320.0,6.5,11.0,1018.8,36.0,4.0
2023-05-19,20,12.3,7.4,72.0,0.0,,280.0,6.1,10.0,1019.0,0.0,4.0
2023-05-19,21,12.4,7.9,74.0,0.0,,270.0,8.6,15.0,1018.9,0.0,4.0
2023-05-19,22,12.1,7.4,73.0,0.0,,260.0,5.8,9.0,1018.5,0.0,3.0
2023-05-19,23,10.7,7.6,81.0,0.0,,230.0,3.2,5.0,1018.5,0.0,4.0
2023-05-20,0,11.5,7.8,78.0,0.0,,80.0,2.5,5.0,1018.0,0.0,4.0
2023-05-20,1,11.6,8.1,79.0,0.0,,340.0,4.7,8.0,1017.8,0.0,4.0
2023-05-20,2,11.3,8.2,81.0,0.0,,330.0,8.6,11.0,1017.5,0.0,4.0
2023-05-20,3,10.8,8.0,83.0,0.0,,330.0,9.7,15.0,1017.6,0.0,4.0
2023-05-20,4,10.5,8.3,86.0,0.0,,330.0,7.9,11.0,1017.6,0.0,4.0
2023-05-20,5,11.8,8.6,81.0,0.0,,340.0,7.6,22.0,1017.2,0.0,4.0
2023-05-20,6,12.4,9.0,80.0,0.0,,20.0,8.6,18.0,1016.7,2.0,4.0
2023-05-20,7,13.7,9.9,78.0,0.0,,30.0,11.9,21.0,1016.4,0.0,4.0
2023-05-20,8,14.3,9.5,73.0,0.0,,40.0,13.0,23.0,1015.8,11.0,4.0
2023-05-20,9,15.9,10.4,70.0,0.0,,50.0,15.1,26.0,1015.6,6.0,3.0
2023-05-20,10,17.2,10.1,63.0,0.0,,50.0,12.2,25.0,1015.1,42.0,3.0
2023-05-20,11,19.2,11.2,60.0,0.0,,40.0,13.7,25.0,1014.2,33.0,3.0
2023-05-20,12,19.7,10.4,55.0,0.0,,30.0,14.0,30.0,1013.5,51.0,3.0
2023-05-20,13,20.5,10.9,54.0,0.0,,30.0,13.7,27.0,1013.1,53.0,3.0
2023-05-20,14,20.9,11.0,53.0,0.0,,40.0,16.2,29.0,1012.4,45.0,3.0
2023-05-20,15,20.9,10.4,51.0,0.0,,40.0,18.7,35.0,1012.0,26.0,3.0
2023-05-20,16,22.2,11.9,52.0,0.0,,50.0,16.2,28.0,1011.9,48.0,3.0
2023-05-20,17,21.7,11.1,51.0,0.0,,50.0,13.3,30.0,1011.6,53.0,3.0
2023-05-20,18,21.2,11.2,53.0,0.0,,30.0,9.4,18.0,1012.2,16.0,3.0
2023-05-20,19,19.4,12.2,63.0,0.0,,330.0,13.7,26.0,1012.6,0.0,3.0
2023-05-20,20,18.6,12.4,67.0,0.0,,350.0,12.6,22.0,1013.1,0.0,3.0
2023-05-20,21,17.7,12.2,70.0,0.0,,340.0,10.4,22.0,1013.2,0.0,3.0
2023-05-20,22,16.8,11.7,72.0,0.0,,320.0,6.1,15.0,1013.0,0.0,3.0
2023-05-20,23,16.2,11.8,75.0,0.0,,340.0,9.7,17.0,1012.6,0.0,3.0
2023-05-21,0,14.9,11.7,81.0,0.0,,330.0,9.7,15.0,1012.5,0.0,3.0
2023-05-21,1,14.4,11.9,85.0,0.0,,310.0,9.4,11.0,1011.9,0.0,3.0
2023-05-21,2,13.5,11.7,89.0,0.0,,300.0,6.5,11.0,1011.9,0.0,3.0
2023-05-21,3,13.1,11.3,89.0,0.0,,270.0,3.6,7.0,1011.7,0.0,3.0
2023-05-21,4,12.2,11.1,93.0,0.0,,270.0,3.6,5.0,1011.7,0.0,3.0
2023-05-21,5,13.4,12.0,91.0,0.0,,340.0,2.5,5.0,1012.1,0.0,3.0
2023-05-21,6,14.7,12.4,86.0,0.0,,160.0,1.8,4.0,1012.0,3.0,3.0
2023-05-21,7,16.0,12.2,78.0,0.0,,70.0,1.8,4.0,1011.8,7.0,3.0
2023-05-21,8,17.3,11.6,69.0,0.0,,60.0,4.3,9.0,1011.7,60.0,3.0
2023-05-21,9,18.9,11.9,64.0,0.0,,50.0,6.5,12.0,1011.3,60.0,3.0
2023-05-21,10,19.2,11.2,60.0,0.0,,50.0,8.6,15.0,1011.5,60.0,2.0
2023-05-21,11,20.2,12.4,61.0,0.0,,10.0,6.8,15.0,1011.2,60.0,2.0
2023-05-21,12,21.1,12.8,59.0,0.0,,330.0,8.6,15.0,1010.9,27.0,2.0
2023-05-21,13,22.2,13.0,56.0,0.0,,360.0,7.6,17.0,1010.7,10.0,2.0
2023-05-21,14,23.2,11.6,48.0,0.0,,50.0,7.2,13.0,1010.6,37.0,2.0
2023-05-21,15,22.6,11.3,49.0,0.0,,60.0,8.3,17.0,1010.5,38.0,2.0
2023-05-21,16,22.8,10.6,46.0,0.0,,40.0,6.5,11.0,1010.3,18.0,2.0
2023-05-21,17,22.3,10.8,48.0,0.0,,320.0,5.8,21.0,1010.6,0.0,2.0
2023-05-21,18,22.0,11.7,52.0,0.0,,300.0,6.8,13.0,1010.6,0.0,2.0
2023-05-21,19,20.4,11.9,58.0,0.0,,290.0,5.8,14.0,1011.1,3.0,2.0
2023-05-21,20,18.7,12.4,67.0,0.0,,280.0,6.5,20.0,1011.6,0.0,2.0
2023-05-21,21,17.0,12.1,73.0,0.0,,260.0,2.5,5.0,1012.0,0.0,2.0
2023-05-21,22,15.6,12.0,79.0,0.0,,220.0,3.6,8.0,1012.4,0.0,2.0
2023-05-21,23,13.1,11.0,87.0,0.0,,250.0,3.6,9.0,1012.9,0.0,2.0
2023-05-22,0,13.4,11.6,89.0,0.0,,200.0,1.4,5.0,1012.7,0.0,2.0
2023-05-22,1,12.4,11.1,92.0,0.0,,30.0,1.8,4.0,1012.7,0.0,2.0
2023-05-22,2,11.5,10.9,96.0,0.0,,0.0,0.7,2.0,1012.9,0.0,2.0
2023-05-22,3,11.8,11.0,95.0,0.0,,330.0,1.8,4.0,1012.9,0.0,2.0
2023-05-22,4,12.2,11.4,95.0,0.0,,10.0,3.2,8.0,1013.0,0.0,2.0
2023-05-22,5,12.9,11.6,92.0,0.0,,20.0,3.6,8.0,1013.1,17.0,2.0
2023-05-22,6,14.1,12.0,87.0,0.0,,70.0,4.3,8.0,1013.1,54.0,2.0
2023-05-22,7,17.9,13.0,73.0,0.0,,120.0,4.3,8.0,1012.7,60.0,2.0
2023-05-22,8,20.0,13.2,65.0,0.0,,210.0,3.2,8.0,1012.4,51.0,2.0
2023-05-22,9,20.0,14.1,69.0,0.0,,240.0,4.7,9.0,1012.4,1.0,2.0
2023-05-22,10,22.5,14.1,59.0,0.0,,50.0,4.3,12.0,1011.9,51.0,2.0
2023-05-22,11,23.8,14.2,55.0,0.0,,20.0,4.3,12.0,1011.4,60.0,2.0
2023-05-22,12,24.7,13.6,50.0,0.0,,330.0,5.0,13.0,1010.6,60.0,2.0
2023-05-22,13,25.3,12.9,46.0,0.0,,360.0,9.4,18.0,1010.5,60.0,25.0
2023-05-22,14,24.1,13.0,50.0,0.0,,330.0,10.8,20.0,1010.7,31.0,25.0
2023-05-22,15,21.6,12.2,55.0,0.0,,260.0,14.8,26.0,1011.4,0.0,25.0
2023-05-22,16,19.5,14.1,71.0,0.1,,210.0,10.8,30.0,1011.6,0.0,2.0
2023-05-22,17,21.0,13.7,63.0,0.0,,220.0,7.9,22.0,1011.4,42.0,25.0
2023-05-22,18,20.9,14.5,67.0,0.0,,230.0,6.1,17.0,1011.8,24.0,25.0
2023-05-22,19,19.6,13.3,67.0,0.0,,260.0,9.7,18.0,1012.3,0.0,2.0
2023-05-22,20,17.4,13.1,76.0,0.0,,320.0,5.4,15.0,1013.3,0.0,2.0
2023-05-22,21,16.7,13.8,83.0,0.0,,230.0,7.6,18.0,1013.8,0.0,2.0
2023-05-22,22,17.5,13.0,75.0,0.0,,260.0,11.5,15.0,1013.9,0.0,2.0
2023-05-22,23,15.9,13.0,83.0,0.0,,250.0,9.7,17.0,1014.4,0.0,2.0
2023-05-23,0,16.4,13.5,83.0,0.0,,250.0,7.2,13.0,1014.5,0.0,3.0
2023-05-23,1,16.2,14.4,89.0,0.0,,270.0,9.4,17.0,1014.7,0.0,3.0
2023-05-23,2,16.4,14.6,89.0,0.0,,260.0,7.2,9.0,1014.8,0.0,5.0
2023-05-23,3,15.4,14.1,92.0,0.0,,260.0,7.9,15.0,1014.9,0.0,5.0
2023-05-23,4,15.8,14.3,91.0,0.0,,280.0,9.0,15.0,1015.1,0.0,5.0
2023-05-23,5,16.0,14.2,89.0,0.0,,290.0,13.3,22.0,1015.2,0.0,4.0
2023-05-23,6,16.3,14.1,87.0,0.0,,310.0,14.8,23.0,1015.6,0.0,4.0
2023-05-23,7,16.5,14.1,86.0,0.0,,300.0,14.4,22.0,1015.8,0.0,4.0
2023-05-23,8,15.7,13.2,85.0,0.0,,300.0,18.0,31.0,1016.5,0.0,4.0
2023-05-23,9,15.4,12.2,81.0,0.0,,290.0,22.3,34.0,1017.0,0.0,4.0
2023-05-23,10,15.6,11.8,78.0,0.0,,290.0,24.1,36.0,1017.4,0.0,3.0
2023-05-23,11,16.6,11.1,70.0,0.0,,300.0,19.8,31.0,1017.2,0.0,3.0
2023-05-23,12,17.3,10.7,65.0,0.0,,310.0,19.4,32.0,1017.1,4.0,3.0
2023-05-23,13,18.1,10.7,62.0,0.0,,300.0,20.9,34.0,1016.8,31.0,3.0
2023-05-23,14,18.2,10.8,62.0,0.0,,320.0,16.9,31.0,1016.7,34.0,3.0
2023-05-23,15,17.7,10.8,64.0,0.0,,320.0,20.5,32.0,1016.9,3.0,3.0
2023-05-23,16,18.0,10.6,62.0,0.0,,320.0,16.9,28.0,1016.5,26.0,3.0
2023-05-23,17,17.9,10.5,62.0,0.0,,310.0,19.1,30.0,1016.4,47.0,3.0
2023-05-23,18,16.7,11.0,69.0,0.0,,310.0,22.3,33.0,1017.2,45.0,3.0
2023-05-23,19,15.9,10.9,72.0,0.0,,310.0,20.9,33.0,1017.7,23.0,3.0
2023-05-23,20,15.5,10.3,71.0,0.0,,330.0,18.7,31.0,1018.6,0.0,3.0
2023-05-23,21,14.6,9.4,71.0,0.0,,340.0,17.3,30.0,1019.2,0.0,3.0
2023-05-23,22,13.4,9.3,76.0,0.0,,340.0,15.5,31.0,1019.8,0.0,3.0
2023-05-23,23,12.6,8.7,77.0,0.0,,330.0,18.0,28.0,1019.8,0.0,3.0
2023-05-24,0,12.3,8.4,77.0,0.0,,330.0,14.4,23.0,1019.8,0.0,3.0
2023-05-24,1,12.0,7.5,74.0,0.0,,340.0,13.3,22.0,1019.5,0.0,3.0
2023-05-24,2,11.6,6.3,70.0,0.0,,340.0,11.5,21.0,1019.6,0.0,3.0
2023-05-24,3,11.0,6.1,72.0,0.0,,350.0,12.6,22.0,1019.7,0.0,4.0
2023-05-24,4,10.5,6.4,76.0,0.0,,340.0,12.2,22.0,1019.9,0.0,4.0
2023-05-24,5,10.2,6.3,77.0,0.0,,360.0,10.4,19.0,1020.0,0.0,4.0
2023-05-24,6,10.2,6.3,77.0,0.0,,340.0,11.2,18.0,1020.2,0.0,4.0
2023-05-24,7,10.7,6.3,74.0,0.0,,350.0,9.0,20.0,1020.2,0.0,4.0
2023-05-24,8,10.6,6.2,74.0,0.0,,340.0,10.4,22.0,1020.8,0.0,4.0
2023-05-24,9,11.0,5.9,71.0,0.0,,340.0,14.0,21.0,1021.2,0.0,3.0
2023-05-24,10,11.2,6.1,71.0,0.0,,340.0,12.2,22.0,1021.1,0.0,3.0
2023-05-24,11,11.0,6.1,72.0,0.0,,340.0,12.6,22.0,1021.0,0.0,3.0
2023-05-24,12,11.6,5.9,68.0,0.0,,340.0,12.6,21.0,1020.7,0.0,3.0
2023-05-24,13,13.8,3.6,50.0,0.0,,340.0,10.8,24.0,1020.2,41.0,3.0
2023-05-24,14,14.1,2.6,46.0,0.0,,10.0,10.4,24.0,1019.6,60.0,3.0
2023-05-24,15,14.9,4.6,50.0,0.0,,20.0,11.2,31.0,1019.2,53.0,3.0
2023-05-24,16,14.3,4.0,50.0,0.0,,40.0,10.1,18.0,1019.3,33.0,3.0
2023-05-24,17,14.7,3.5,47.0,0.0,,10.0,11.5,21.0,1019.2,46.0,3.0
2023-05-24,18,13.5,4.4,54.0,0.0,,20.0,15.5,22.0,1019.6,54.0,3.0
2023-05-24,19,12.1,4.1,58.0,0.0,,360.0,13.0,22.0,1020.3,0.0,2.0
2023-05-24,20,10.9,2.0,54.0,0.0,,360.0,9.7,18.0,1021.0,0.0,2.0
2023-05-24,21,10.5,1.3,53.0,0.0,,360.0,6.8,10.0,1021.2,0.0,2.0
2023-05-24,22,10.9,2.2,55.0,0.0,,340.0,5.4,13.0,1021.1,0.0,2.0
2023-05-24,23,10.1,2.7,60.0,0.0,,330.0,6.5,11.0,1021.2,0.0,2.0
2023-05-25,0,9.2,3.2,66.0,0.0,,350.0,7.2,9.0,1021.2,0.0,3.0
2023-05-25,1,9.5,3.5,66.0,0.0,,20.0,10.8,18.0,1021.1,0.0,3.0
2023-05-25,2,8.4,3.4,71.0,0.0,,30.0,14.8,22.0,1021.2,0.0,3.0
2023-05-25,3,7.6,3.5,75.0,0.0,,30.0,9.4,18.0,1021.1,0.0,3.0
2023-05-25,4,7.8,3.8,76.0,0.0,,360.0,6.1,9.0,1021.2,0.0,3.0
2023-05-25,5,9.4,4.4,71.0,0.0,,330.0,9.7,17.0,1021.1,48.0,2.0
2023-05-25,6,10.5,5.1,69.0,0.0,,350.0,14.4,22.0,1021.6,60.0,2.0
2023-05-25,7,11.5,5.8,68.0,0.0,,350.0,13.3,24.0,1021.7,60.0,2.0
2023-05-25,8,12.5,6.8,68.0,0.0,,350.0,14.8,24.0,1022.0,2.0,2.0
2023-05-25,9,15.6,9.0,65.0,0.0,,10.0,14.4,28.0,1021.4,60.0,2.0
2023-05-25,10,16.5,9.0,61.0,0.0,,30.0,16.9,31.0,1021.5,48.0,3.0
2023-05-25,11,17.3,9.2,59.0,0.0,,30.0,19.1,36.0,1021.3,52.0,3.0
2023-05-25,12,18.4,10.0,58.0,0.0,,30.0,18.7,32.0,1021.0,19.0,3.0
2023-05-25,13,19.5,10.2,55.0,0.0,,50.0,17.6,31.0,1020.8,19.0,3.0
2023-05-25,14,19.8,9.9,53.0,0.0,,10.0,14.0,26.0,1020.5,16.0,3.0
2023-05-25,15,19.9,10.0,53.0,0.0,,20.0,13.7,27.0,1020.6,18.0,3.0
2023-05-25,16,20.8,10.3,51.0,0.0,,10.0,14.0,24.0,1020.5,40.0,2.0
2023-05-25,17,20.7,9.6,49.0,0.0,,360.0,13.3,27.0,1020.5,60.0,2.0
2023-05-25,18,20.0,9.6,51.0,0.0,,360.0,14.4,23.0,1020.6,60.0,2.0
2023-05-25,19,18.5,9.3,55.0,0.0,,350.0,11.5,21.0,1021.3,54.0,2.0
2023-05-25,20,16.7,8.9,60.0,0.0,,340.0,10.8,18.0,1022.0,0.0,2.0
2023-05-25,21,16.2,8.7,61.0,0.0,,340.0,9.4,15.0,1022.5,0.0,2.0
2023-05-25,22,14.4,8.3,67.0,0.0,,330.0,2.5,5.0,1022.9,0.0,2.0
2023-05-25,23,13.1,8.2,72.0,0.0,,310.0,7.2,11.0,1023.2,0.0,2.0
2023-05-26,0,12.9,7.8,71.0,0.0,,330.0,9.7,15.0,1023.2,0.0,2.0
2023-05-26,1,12.2,7.5,73.0,0.0,,330.0,9.4,13.0,1023.4,0.0,2.0
2023-05-26,2,12.9,7.6,70.0,0.0,,320.0,11.5,17.0,1023.2,0.0,2.0
2023-05-26,3,12.7,7.6,71.0,0.0,,330.0,10.8,17.0,1023.3,0.0,2.0
2023-05-26,4,12.2,7.5,73.0,0.0,,330.0,9.7,15.0,1023.3,0.0,2.0
2023-05-26,5,12.7,7.6,71.0,0.0,,330.0,8.3,18.0,1023.5,48.0,2.0
2023-05-26,6,13.8,7.6,66.0,0.0,,360.0,6.5,11.0,1023.6,60.0,2.0
2023-05-26,7,15.0,8.5,65.0,0.0,,20.0,6.8,13.0,1023.7,60.0,2.0
2023-05-26,8,16.0,8.2,60.0,0.0,,350.0,7.6,21.0,1023.6,60.0,2.0
2023-05-26,9,17.6,9.2,58.0,0.0,,350.0,6.8,15.0,1023.3,60.0,2.0
2023-05-26,10,18.9,9.7,55.0,0.0,,350.0,9.7,21.0,1023.2,60.0,2.0
2023-05-26,11,19.8,10.2,54.0,0.0,,350.0,12.2,23.0,1022.9,59.0,2.0
2023-05-26,12,20.7,10.8,53.0,0.0,,340.0,14.8,26.0,1022.5,60.0,2.0
2023-05-26,13,21.4,10.5,50.0,0.0,,350.0,14.4,33.0,1022.0,60.0,2.0
2023-05-26,14,21.4,9.9,48.0,0.0,,350.0,17.6,39.0,1021.9,60.0,2.0
2023-05-26,15,22.3,10.8,48.0,0.0,,340.0,14.8,28.0,1021.5,56.0,2.0
2023-05-26,16,21.9,9.1,44.0,0.0,,360.0,11.9,28.0,1021.7,59.0,2.0
2023-05-26,17,21.9,9.8,46.0,0.0,,340.0,13.7,27.0,1021.5,58.0,2.0
2023-05-26,18,20.6,9.5,49.0,0.0,,340.0,15.1,28.0,1021.8,60.0,2.0
2023-05-26,19,19.2,8.8,51.0,0.0,,340.0,16.6,31.0,1022.3,54.0,2.0
2023-05-26,20,17.8,8.4,54.0,0.0,,350.0,12.6,22.0,1022.8,0.0,2.0
2023-05-26,21,16.8,8.0,56.0,0.0,,350.0,10.1,17.0,1023.3,0.0,2.0
2023-05-26,22,15.4,7.4,59.0,0.0,,20.0,12.6,24.0,1023.8,0.0,2.0
2023-05-26,23,14.9,6.2,56.0,0.0,,30.0,14.0,23.0,1024.0,0.0,2.0
2023-05-27,0,14.4,6.2,58.0,0.0,,30.0,14.0,21.0,1024.0,0.0,2.0
2023-05-27,1,13.3,6.2,62.0,0.0,,30.0,13.0,22.0,1024.1,0.0,2.0
2023-05-27,2,12.4,6.2,66.0,0.0,,20.0,10.8,18.0,1023.6,0.0,2.0
2023-05-27,3,11.6,6.3,70.0,0.0,,10.0,8.6,13.0,1023.6,0.0,2.0
2023-05-27,4,11.1,6.2,72.0,0.0,,10.0,4.7,10.0,1023.5,0.0,2.0
2023-05-27,5,12.2,6.7,69.0,0.0,,350.0,6.1,21.0,1023.5,37.0,2.0
2023-05-27,6,13.5,6.8,64.0,0.0,,10.0,9.0,15.0,1023.3,60.0,2.0
2023-05-27,7,14.9,7.9,63.0,0.0,,10.0,10.4,17.0,1023.0,60.0,2.0
2023-05-27,8,17.2,9.1,59.0,0.0,,20.0,9.7,17.0,1022.5,60.0,2.0
2023-05-27,9,18.1,7.8,51.0,0.0,,40.0,11.5,24.0,1021.9,60.0,2.0
2023-05-27,10,19.9,9.5,51.0,0.0,,50.0,14.0,32.0,1021.2,60.0,2.0
2023-05-27,11,20.6,10.1,51.0,0.0,,50.0,15.1,26.0,1020.6,59.0,2.0
2023-05-27,12,21.7,9.6,46.0,0.0,,60.0,14.4,28.0,1019.9,60.0,2.0
2023-05-27,13,22.0,9.8,46.0,0.0,,30.0,16.9,30.0,1019.2,51.0,2.0
2023-05-27,14,22.3,8.0,40.0,0.0,,50.0,17.3,33.0,1018.8,60.0,2.0
2023-05-27,15,22.6,7.9,39.0,0.0,,40.0,17.6,30.0,1018.2,60.0,2.0
2023-05-27,16,22.2,7.2,38.0,0.0,,50.0,15.1,29.0,1018.2,60.0,2.0
2023-05-27,17,21.9,7.3,39.0,0.0,,40.0,15.1,26.0,1017.7,60.0,2.0
2023-05-27,18,20.5,7.1,42.0,0.0,,40.0,16.2,26.0,1017.9,60.0,2.0
2023-05-27,19,18.5,7.0,47.0,0.0,,40.0,13.7,20.0,1018.5,50.0,2.0
2023-05-27,20,16.3,7.0,54.0,0.0,,40.0,8.6,15.0,1019.0,0.0,2.0
2023-05-27,21,15.1,6.4,56.0,0.0,,60.0,3.6,8.0,1019.2,0.0,1.0
2023-05-27,22,14.2,7.0,62.0,0.0,,30.0,3.6,8.0,1019.0,0.0,1.0
2023-05-27,23,12.4,7.1,70.0,0.0,,320.0,5.4,9.0,1019.1,0.0,1.0
2023-05-28,0,12.2,6.9,70.0,0.0,,310.0,4.7,9.0,1019.0,0.0,1.0
2023-05-28,1,10.6,6.5,76.0,0.0,,300.0,5.0,9.0,1018.8,0.0,1.0
2023-05-28,2,10.1,5.9,75.0,0.0,,290.0,7.6,9.0,1018.7,0.0,1.0
2023-05-28,3,10.0,5.8,75.0,0.0,,300.0,6.5,11.0,1018.2,0.0,1.0
2023-05-28,4,8.8,5.4,79.0,0.0,,200.0,2.5,5.0,1018.6,0.0,1.0
2023-05-28,5,12.0,8.1,77.0,0.0,,170.0,2.2,4.0,1018.1,51.0,1.0
2023-05-28,6,13.9,7.2,64.0,0.0,,110.0,1.8,4.0,1017.9,60.0,1.0
2023-05-28,7,15.5,6.8,56.0,0.0,,40.0,2.9,5.0,1017.9,60.0,1.0
2023-05-28,8,17.4,7.4,52.0,0.0,,50.0,4.0,9.0,1017.6,60.0,1.0
2023-05-28,9,19.2,7.6,47.0,0.0,,360.0,6.8,13.0,1017.0,60.0,1.0
2023-05-28,10,20.7,8.0,44.0,0.0,,40.0,9.7,21.0,1016.3,60.0,2.0
2023-05-28,11,22.1,8.2,41.0,0.0,,70.0,11.5,35.0,1016.0,60.0,2.0
2023-05-28,12,22.1,5.5,34.0,0.0,,50.0,11.2,25.0,1016.0,60.0,2.0
2023-05-28,13,22.9,6.6,35.0,0.0,,10.0,10.4,26.0,1015.6,60.0,2.0
2023-05-28,14,23.4,4.8,30.0,0.0,,20.0,12.2,28.0,1015.0,60.0,2.0
2023-05-28,15,23.9,7.5,35.0,0.0,,30.0,11.9,25.0,1014.5,60.0,2.0
2023-05-28,16,23.3,7.0,35.0,0.0,,20.0,14.4,31.0,1014.4,60.0,2.0
2023-05-28,17,22.8,6.9,36.0,0.0,,360.0,18.7,32.0,1014.2,60.0,2.0
2023-05-28,18,21.7,7.1,39.0,0.0,,10.0,18.4,30.0,1014.6,60.0,1.0
2023-05-28,19,19.8,6.9,43.0,0.0,,10.0,15.1,26.0,1015.3,56.0,1.0
2023-05-28,20,18.6,6.8,46.0,0.0,,10.0,11.5,23.0,1015.9,0.0,1.0
2023-05-28,21,16.5,7.2,54.0,0.0,,350.0,7.6,25.0,1016.5,0.0,1.0
2023-05-28,22,14.6,7.4,62.0,0.0,,360.0,2.5,5.0,1017.0,0.0,1.0
2023-05-28,23,12.3,6.8,69.0,0.0,,20.0,1.4,4.0,1017.3,0.0,1.0
2023-05-29,0,12.1,7.0,71.0,0.0,,290.0,4.7,8.0,1017.3,0.0,1.0
2023-05-29,1,13.5,6.8,64.0,0.0,,340.0,6.8,9.0,1017.0,0.0,1.0
2023-05-29,2,12.5,6.5,67.0,0.0,,320.0,6.8,11.0,1017.0,0.0,1.0
2023-05-29,3,11.8,6.7,71.0,0.0,,280.0,6.8,11.0,1017.1,0.0,1.0
2023-05-29,4,9.7,6.2,79.0,0.0,,260.0,2.9,5.0,1017.5,0.0,1.0
